N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1806798,462,3179151360,66560,166985728,166985728,6358302720,70647808,173474816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,2710209,705,6358302720,128000,166985728,166985728,6358302720,158957568,261846016,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1806798,462,3179151360,66560,166985728,166985728,6358302720,70647808,173474816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,2710209,705,6358302720,128000,166985728,166985728,6358302720,158957568,261846016,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1806798,462,3179151360,66560,166985728,166985728,6358302720,70647808,173474816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,2710209,705,6358302720,128000,166985728,166985728,6358302720,158957568,261846016,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1806833,497,3497066496,73216,173408256,173408256,6994132992,70647808,173481472,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,2710276,772,6994132992,140800,173408256,173408256,6994132992,158957568,261858816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1806833,497,3497066496,73216,173408256,173408256,6994132992,70647808,173481472,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,2710276,772,6994132992,140800,173408256,173408256,6994132992,158957568,261858816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1806833,497,3497066496,73216,173408256,173408256,6994132992,70647808,173481472,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,2710276,772,6994132992,140800,173408256,173408256,6994132992,158957568,261858816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1806867,531,3814981632,79872,179830784,179830784,7629963264,70647808,173488128,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,2710343,839,7629963264,153600,179830784,179830784,7629963264,158957568,261871616,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1806867,531,3814981632,79872,179830784,179830784,7629963264,70647808,173488128,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,2710343,839,7629963264,153600,179830784,179830784,7629963264,158957568,261871616,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1806867,531,3814981632,79872,179830784,179830784,7629963264,70647808,173488128,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,2710343,839,7629963264,153600,179830784,179830784,7629963264,158957568,261871616,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1806902,566,4132896768,86528,186253312,186253312,8265793536,70647808,173494784,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,2710409,905,8265793536,166400,186253312,186253312,8265793536,158957568,261884416,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1806902,566,4132896768,86528,186253312,186253312,8265793536,70647808,173494784,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,2710409,905,8265793536,166400,186253312,186253312,8265793536,158957568,261884416,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1806902,566,4132896768,86528,186253312,186253312,8265793536,70647808,173494784,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,2710409,905,8265793536,166400,186253312,186253312,8265793536,158957568,261884416,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1806937,601,4450811904,93184,192675840,192675840,8901623808,70647808,173501440,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,2710476,972,8901623808,179200,192675840,192675840,8901623808,158957568,261897216,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1806937,601,4450811904,93184,192675840,192675840,8901623808,70647808,173501440,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,2710476,972,8901623808,179200,192675840,192675840,8901623808,158957568,261897216,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1806937,601,4450811904,93184,192675840,192675840,8901623808,70647808,173501440,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,2710476,972,8901623808,179200,192675840,192675840,8901623808,158957568,261897216,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1806964,628,5086642176,106496,205520896,205520896,10173284352,141295616,244162560,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,2710543,1039,9537454080,192000,199098368,199098368,9537454080,158957568,261910016,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1806964,628,5086642176,106496,205520896,205520896,10173284352,141295616,244162560,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,2710543,1039,9537454080,192000,199098368,199098368,9537454080,158957568,261910016,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1806964,628,5086642176,106496,205520896,205520896,10173284352,141295616,244162560,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,2710543,1039,9537454080,192000,199098368,199098368,9537454080,158957568,261910016,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1806964,628,5086642176,106496,205520896,205520896,10173284352,141295616,244162560,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,2710609,1105,10173284352,204800,205520896,205520896,10173284352,158957568,261922816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,1162499,861443,777125888,16896,173408256,173408256,777125888,17661952,120439296,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_44-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1214455,311287,2543321088,57344,205520896,205520896,10173284352,27596800,130414592,102760448,192,65536,16384,32768,16
